Warhammer 40,000: Dawn of War II - Retribution	Warhammer 40,000: Dawn of War II - Retribution	9	27	1	Exact	Warhammer 40,000: Dawn of War II - Retribution	56400	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA
Saints Row IV	Saints Row IV	15	36	1	Exact	Saints Row IV	206420	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA
Universe Sandbox Legacy	Universe Sandbox Legacy	6	1544	1	Exact	Universe Sandbox Legacy	72200	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA
RuneScape: Idle Adventures	RuneScape: Idle Adventures	12	0	1	Exact	RuneScape: Idle Adventures	452780	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Antimatter Dimensions	Antimatter Dimensions	No time registered yet	No time registered yet	1	Exact	Antimatter Dimensions	1399720	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
VEGA Conflict	VEGA Conflict	No time registered yet	No time registered yet	1	Exact	VEGA Conflict	339600	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Batman: Arkham Origins	Batman: Arkham Origins	12	40	1	Exact	Batman™: Arkham Origins	209000	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
King's Bounty: The Legend	King's Bounty: The Legend	35	74	0.96	Exact	King's Bounty: The Legend	25900	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Peggle Nights	Peggle Nights	4	14	1	Exact	Peggle Nights	3540	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Resident Evil 5	Resident Evil 5	12	33	1	Exact	Resident Evil 5	21690	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Sacred Citadel	Sacred Citadel	5	22	1	Exact	Sacred Citadel	207930	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA
Mana Maker	NA	NA	NA	NA	NA	Mana Maker	1409020	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Battle for Graxia	NA	NA	NA	NA	NA	Battle for Graxia	90530	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Starship Clicker	NA	NA	NA	NA	NA	Starship Clicker	744590	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Puzzle Quest 2	Puzzle Quest 2	30	50	1	Exact	Puzzle Quest 2	47540	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Secret of Mana	Secret of Mana	22	35	1	Exact	Secret of Mana	637670	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Pixel Puzzles 2: Anime	Pixel Puzzles 2: Anime	0	15	1	Exact	Pixel Puzzles 2: Anime	350810	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	NA	NA	NA	NA	NA	NA
Tropico 4	Tropico 4	40	103	1	Exact	Tropico 4	57690	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	NA
Battle Nations	Battle Nations	31	0	1	Exact	Battle Nations	251670	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	NA
Pixel Puzzles Illustrations & Anime	Pixel Puzzles Illustrations & Anime	No time registered yet	No time registered yet	0.97	Exact	Pixel Puzzles Illustrations & Anime	1005240	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	NA	NA
Faerie Solitaire	Faerie Solitaire	13	36	1	Exact	Faerie Solitaire	38600	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	NA	NA
GemCraft - Chasing Shadows	Gemcraft: Chasing Shadows	49	106	0.96	Exact	GemCraft - Chasing Shadows	296490	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	NA	NA
Guacamelee! Gold Edition	Guacamelee!	6	14	0.46	Non Exact	Guacamelee! Gold Edition	214770	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	NA
Anno 2070	Anno 2070	25	163	1	Exact	Anno 2070	48240	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	NA
Incremental Adventures	Incremental Adventures	No time registered yet	No time registered yet	1	Exact	Incremental Adventures	1371630	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	NA
Team Fortress 2	Team Fortress 2	315	2994	1	Exact	Team Fortress 2	440	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
Swag and Sorcery	Swag and Sorcery	13	19	1	Exact	Swag and Sorcery	929010	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
Torchlight II	Torchlight II	21	75	1	Exact	Torchlight II	200710	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
Counter-Strike: Global Offensive	Counter-Strike: Global Offensive	55	773	1	Exact	Counter-Strike: Global Offensive	730	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
The Last Remnant	The Last Remnant	61	149	1	Exact	The Last Remnant	23310	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
Car Demolition Clicker	Car Demolition Clicker	0	20	1	Exact	Car Demolition Clicker	705740	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
Time Warpers	Time Warpers	No time registered yet	No time registered yet	1	Exact	Time Warpers	676500	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	NA
CrossCode	CrossCode	35	78	1	Exact	CrossCode	368340	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA
Puzzler World 	Puzzler World	7	23	1	Exact	Puzzler World 	33650	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA
Cave Story+	Cave Story+	6	11	1	Exact	Cave Story+	200900	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA
Shop Titans	Shop Titans	0	1231	1	Exact	Shop Titans	1258080	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA
Just Cause 3	Just Cause 3	18	61	1	Exact	Just Cause 3	225540	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA
Creature Card Idle	NA	NA	NA	NA	NA	Creature Card Idle	1188260	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA
Recettear: An Item Shop's Tale	Recettear: An Item Shop's Tale	13	45	0.97	Exact	Recettear: An Item Shop's Tale	70400	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA
Millennium - A New Hope	Millennium: A New Hope	8	24	0.95	Exact	Millennium - A New Hope	280140	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA
Battle Islands	Battle Islands	0	40	1	Exact	Battle Islands	305260	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	NA
Hero Academy	Hero Academy	8	0	1	Exact	Hero Academy	209270	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	NA	NA
Tap Ninja	Tap Ninja	0	231	1	Exact	Tap Ninja	1891700	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	NA	NA
Castaway Paradise	Castaway Paradise	6	40	1	Exact	Castaway Paradise	304950	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	NA	NA
DeathSpank: Thongs Of Virtue	DeathSpank: Thongs of Virtue	10	15	1	Exact	DeathSpank: Thongs Of Virtue	18050	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA
Duke Nukem 3D: 20th Anniversary World Tour	Duke Nukem 3D: 20th Anniversary World Tour	7	13	1	Exact	Duke Nukem 3D: 20th Anniversary World Tour	434050	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA
Lazy Galaxy	Lazy Galaxy	0	26	1	Exact	Lazy Galaxy	724470	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA
Vampire Survivors	Vampire Survivors	10	40	1	Exact	Vampire Survivors	1794680	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9	NA	NA	NA	NA	NA	NA
Peggle Deluxe	Peggle Deluxe	4	33	1	Exact	Peggle Deluxe	3480	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9	NA	NA	NA	NA	NA	NA
Unreal Tournament 3: Black Edition	Unreal Tournament 3	11	26	0.56	Non Exact	Unreal Tournament 3: Black Edition	13210	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	NA	NA	NA	NA	NA	NA
Castle Crashers	Castle Crashers	7	37	1	Exact	Castle Crashers	204360	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	NA	NA	NA	NA	NA	NA
Rogue Warrior	Rogue Warrior	2	4	1	Exact	Rogue Warrior	22310	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6	NA	NA	NA	NA	NA	NA
My Time At Portia	My Time At Portia	69	132	1	Exact	My Time At Portia	666140	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	NA	NA	NA	NA	NA	NA
Fallout: New Vegas	Fallout: New Vegas	27	131	1	Exact	Fallout: New Vegas	22380	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3	NA	NA	NA	NA	NA	NA
Space Travel Idle	NA	NA	NA	NA	NA	Space Travel Idle	1407860	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3	NA	NA	NA	NA	NA	NA
Kane & Lynch 2: Dog Days	Kane & Lynch 2: Dog Days	4	10	0.96	Exact	Kane & Lynch 2: Dog Days	28000	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	NA	NA	NA	NA	NA	NA
Trine 2	Trine 2	8	22	1	Exact	Trine 2	35720	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	NA	NA	NA	NA	NA	NA
Fortix 2	Fortix 2	3	15	1	Exact	Fortix 2	45450	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	NA	NA	NA	NA	NA	NA
Secret of the Magic Crystal	Secret of the Magic Crystals	9	24	0.96	Exact	Secret of the Magic Crystal	45100	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	NA	NA
The Elder Scrolls V: Skyrim Special Edition	The Elder Scrolls V: Skyrim - Special Edition	26	212	0.96	Exact	The Elder Scrolls V: Skyrim Special Edition	489830	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7	NA	NA	NA	NA	NA	NA
Puzzler World 2	Puzzler World 2	14	33	1	Exact	Puzzler World 2	200130	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	NA	NA	NA	NA	NA	NA
Super Meat Boy	Super Meat Boy	10	43	1	Exact	Super Meat Boy	40800	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	NA	NA	NA	NA	NA	NA
DARK SOULS: REMASTERED	Dark Souls: Remastered	29	69	1	Exact	DARK SOULS™: REMASTERED	570940	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	NA	NA	NA	NA	NA	NA
AdVenture Communist	AdVenture Communist	5	22	1	Exact	AdVenture Communist	462930	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	NA	NA	NA	NA	NA	NA
The Darkness II	The Darkness II	6	15	1	Exact	The Darkness II	67370	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	NA	NA	NA	NA	NA	NA
Poker Night at the Inventory	Poker Night at the Inventory	3	28	1	Exact	Poker Night at the Inventory	31280	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8	NA	NA	NA	NA	NA	NA
DRAGON QUEST XI S: Echoes of an Elusive Age  Definitive Edition	Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition	57	132	0.98	Exact	DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition	1295510	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	NA	NA	NA	NA	NA	NA
Defender's Quest: Valley of the Forgotten	Defender's Quest: Valley of the Forgotten	10	37	0.98	Exact	Defender's Quest: Valley of the Forgotten	218410	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	NA	NA	NA	NA	NA	NA
OPEC IDLE	Slopecrashers	No time registered yet	No time registered yet	0.31	Non Exact	OPEC IDLE	1384540	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.6	NA	NA	NA	NA	NA	NA
Defense Grid: The Awakening	Defense Grid: The Awakening	11	103	1	Exact	Defense Grid: The Awakening	18500	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4	NA	NA	NA	NA	NA	NA
Pixel Puzzles Traditional Jigsaws	Pixel Puzzles Traditional Jigsaws	17	0	1	Exact	Pixel Puzzles Traditional Jigsaws	1058200	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	NA	NA	NA	NA	NA	NA
ARK: Survival Evolved	ARK: Survival Evolved	57	525	1	Exact	ARK: Survival Evolved	346110	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	NA	NA	NA	NA	NA	NA
Ys VI: The Ark of Napishtim	Ys VI: The Ark of Napishtim	13	20	1	Exact	Ys VI: The Ark of Napishtim	312540	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3	NA	NA	NA	NA	NA	NA
Middle-earth: Shadow of Mordor	Middle-Earth: Shadow of Mordor	16	32	1	Exact	Middle-earth™: Shadow of Mordor™	241930	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	NA	NA	NA	NA	NA	NA
Knights of Pen and Paper +1	Knights of Pen and Paper +1 Edition	12	27	0.77	Non Exact	Knights of Pen and Paper +1	231740	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	NA	NA	NA	NA	NA	NA
Saints Row: Gat out of Hell	Saints Row: Gat out of Hell	4	20	1	Exact	Saints Row: Gat out of Hell	301910	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1	NA	NA	NA	NA	NA	NA
Sleeping Dogs	Sleeping Dogs	15	34	1	Exact	Sleeping Dogs™	202170	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	NA	NA	NA	NA	NA	NA
Knights and Castles	NA	NA	NA	NA	NA	Knights and Castles	1734500	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6	NA	NA	NA	NA	NA	NA
Sacred Gold	Sacred Gold	19	84	1	Exact	Sacred Gold	12320	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	NA	NA	NA	NA	NA	NA
AI War: Fleet Command	AI War: Fleet Command	24	0	1	Exact	AI War: Fleet Command	40400	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	NA	NA	NA	NA	NA	NA
Hexcells Infinite	Hexcells Infinite	5	19	1	Exact	Hexcells Infinite	304410	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	NA	NA	NA	NA	NA	NA
FINAL FANTASY V	Final Fantasy V	32	62	1	Exact	FINAL FANTASY V	382890	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	NA	NA	NA	NA	NA	NA
Lara Croft and the Guardian of Light	Lara Croft and the Guardian of Light	6	17	1	Exact	Lara Croft and the Guardian of Light	35130	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3	NA	NA	NA	NA	NA	NA
Might & Magic: Heroes VI	Might & Magic: Heroes VI	88	195	0.96	Exact	Might & Magic: Heroes VI	48220	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	NA	NA	NA	NA	NA	NA
Batman: Arkham City GOTY	Batman: Arkham City GOTY	13	56	1	Exact	Batman: Arkham City GOTY	200260	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.1	NA	NA	NA	NA	NA	NA
PAYDAY 2	Payday 2	25	465	1	Exact	PAYDAY 2	218620	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8	NA	NA	NA	NA	NA	NA
Psychonauts	Psychonauts	12	21	1	Exact	Psychonauts	3830	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.7	NA	NA	NA	NA	NA	NA
Guacamelee! Super Turbo Championship Edition	Guacamelee!: Super Turbo Championship Edition	7	16	0.98	Exact	Guacamelee! Super Turbo Championship Edition	275390	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	NA	NA	NA	NA	NA	NA
Serious Sam HD: The First Encounter	Serious Sam HD: The First Encounter	6	17	1	Exact	Serious Sam HD: The First Encounter	41000	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	NA	NA	NA	NA	NA	NA
Bejeweled 3	Bejeweled 3	4	46	1	Exact	Bejeweled 3	78000	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	NA	NA	NA	NA	NA	NA
Pool Nation	Pool Nation	10	17	1	Exact	Pool Nation	254440	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1	NA	NA	NA	NA	NA	NA
RISK Factions	Risk: Factions	2	8	0.93	Exact	RISK Factions	47800	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1	NA	NA	NA	NA	NA	NA
LOGistICAL: Norway	LOGistICAL: Norway	No time registered yet	No time registered yet	1	Exact	LOGistICAL: Norway	706380	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA
CastleMiner Z	CastleMiner Z	3	26	1	Exact	CastleMiner Z	253430	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8	NA	NA	NA	NA	NA	NA
LOGistICAL: USA - Oregon	Logistical: USA - Oregon	15	23	1	Exact	LOGistICAL: USA - Oregon	706370	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6	NA	NA	NA	NA	NA	NA
The Incredible Adventures of Van Helsing	The Incredible Adventures of Van Helsing	13	33	1	Exact	The Incredible Adventures of Van Helsing	215530	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5	NA	NA	NA	NA	NA	NA
Prime World: Defenders	Prime World: Defenders	28	48	1	Exact	Prime World: Defenders	235360	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4	NA	NA	NA	NA	NA	NA
Animation Throwdown: The Quest for Cards	Animation Throwdown: The Quest for Cards	0	206	1	Exact	Animation Throwdown: The Quest for Cards	591960	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4	NA	NA	NA	NA	NA	NA
My Lands	My Lands: Black Gem Hunting	No time registered yet	No time registered yet	0.3	Non Exact	My Lands	290730	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4	NA	NA	NA	NA	NA	NA
Sky Clash: Lords of Clans 3D	NA	NA	NA	NA	NA	Sky Clash: Lords of Clans 3D	630140	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2	NA	NA	NA	NA	NA	NA
Mini Motor Racing EVO	Mini Motor Racing Evo	5	13	1	Exact	Mini Motor Racing EVO	209520	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA
Golf With Your Friends	Golf With Your Friends	6	19	1	Exact	Golf With Your Friends	431240	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA
Idle Monkeylogy	NA	NA	NA	NA	NA	Idle Monkeylogy	1690690	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA
Epic Battle Fantasy 3	Epic Battle Fantasy 3	15	16	1	Exact	Epic Battle Fantasy 3	521200	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9	NA	NA	NA	NA	NA	NA
Final Fantasy IV (3D Remake)	Final Fantasy IV	22	35	1	Exact	Final Fantasy IV (3D Remake)	312750	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.7	NA	NA	NA	NA	NA	NA
DeathSpank	DeathSpank	9	12	1	Exact	DeathSpank	18040	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6	NA	NA	NA	NA	NA	NA
LOGistICAL: Chile	LOGistICAL: Chile	No time registered yet	No time registered yet	1	Exact	LOGistICAL: Chile	706390	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6	NA	NA	NA	NA	NA	NA
Sniper: Ghost Warrior	Sniper: Ghost Warrior	5	15	1	Exact	Sniper: Ghost Warrior	34830	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6	NA	NA	NA	NA	NA	NA
New Star Soccer 5	New Star Soccer 5	10	0	1	Exact	New Star Soccer 5	212780	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1	NA	NA	NA	NA	NA	NA
Forager	Forager	15	37	1	Exact	Forager	751780	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.9	NA	NA	NA	NA	NA	NA
The Enchanted Cave 2	The Enchanted Cave 2	17	44	1	Exact	The Enchanted Cave 2	368610	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7	NA	NA	NA	NA	NA	NA
Railroad Pioneer	Railroad Pioneer	18	0	1	Exact	Railroad Pioneer	306490	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7	NA	NA	NA	NA	NA	NA
Trine	Trine	6	15	1	Exact	Trine	35700	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	NA	NA	NA	NA	NA	NA
Archon:Classic	Archon Classic	0	17	1	Exact	Archon:Classic	65400	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	NA	NA	NA	NA	NA	NA
Half-Life: A Place in the West	Half-Life: A Place in the West	1	3	1	Exact	Half-Life: A Place in the West	466270	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3	NA	NA	NA	NA	NA	NA
The Magician's Research	NA	NA	NA	NA	NA	The Magician's Research	1155120	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	NA	NA	NA	NA	NA	NA
The Lord of the Rings Online	The Lord of the Rings Online	149	1610	1	Exact	The Lord of the Rings Online™	212500	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1	NA	NA	NA	NA	NA	NA
Tony Hawk's Pro Skater HD	Tony Hawk's Pro Skater HD	5	16	0.96	Exact	Tony Hawk's Pro Skater HD	207210	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA
Left 4 Dead 2	Left 4 Dead 2	10	53	1	Exact	Left 4 Dead 2	550	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA
Pixel Puzzles: Japan	Pixel Puzzles: Japan	8	10	1	Exact	Pixel Puzzles: Japan	284950	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA
Go Home Dinosaurs!	Go Home Dinosaurs!	6	12	1	Exact	Go Home Dinosaurs!	216090	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8	NA	NA	NA	NA	NA	NA
Eversion 	Eversion	1	3	1	Exact	Eversion 	33680	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.7	NA	NA	NA	NA	NA	NA
LOGistICAL 3	LOGistICAL 3: Earth	No time registered yet	No time registered yet	0.68	Non Exact	LOGistICAL 3	1637970	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6	NA	NA	NA	NA	NA	NA
Legends of Idleon MMO	NA	NA	NA	NA	NA	Legends of Idleon MMO	1476970	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6	NA	NA	NA	NA	NA	NA
Pillars of Eternity	Pillars of Eternity	36	107	1	Exact	Pillars of Eternity	291650	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6	NA	NA	NA	NA	NA	NA
Villagers and Heroes	Villagers and Heroes	100	0	1	Exact	Villagers and Heroes	263540	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	NA	NA	NA	NA	NA	NA
Mad Max	Mad Max	20	62	1	Exact	Mad Max	234140	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4	NA	NA	NA	NA	NA	NA
Fortix	Fortix	2	7	1	Exact	Fortix	45400	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4	NA	NA	NA	NA	NA	NA
Braid	Braid	5	8	1	Exact	Braid	26800	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3	NA	NA	NA	NA	NA	NA
Puzzle Chronicles	Puzzle Chronicles	0	26	1	Exact	Puzzle Chronicles	19020	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3	NA	NA	NA	NA	NA	NA
Lexica	Lexica	0	12	1	Exact	Lexica	306680	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3	NA	NA	NA	NA	NA	NA
Before the Echo	Before the Echo	9	13	1	Exact	Before the Echo	200910	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	NA	NA	NA	NA	NA
LOGistICAL: South Africa	LOGistICAL: South Africa	No time registered yet	No time registered yet	1	Exact	LOGistICAL: South Africa	733530	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2	NA	NA	NA	NA	NA	NA
Portal	Portal	3	10	1	Exact	Portal	400	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA
Duke Nukem Forever 	Duke Nukem Forever	9	21	1	Exact	Duke Nukem Forever 	57970	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA
Super Sanctum TD	Super Sanctum TD	7	25	1	Exact	Super Sanctum TD	235250	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA
Talisman: Origins	Talisman: Origins	0	70	1	Exact	Talisman: Origins	1033170	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.9	NA	NA	NA	NA	NA	NA
Heroes of Havoc	Heroes of Havoc	No time registered yet	No time registered yet	1	Exact	Heroes of Havoc	251450	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.9	NA	NA	NA	NA	NA	NA
Spelunky	Spelunky	19	95	1	Exact	Spelunky	239350	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8	NA	NA	NA	NA	NA	NA
Diamond Dan	Diamond Dan and the Towers of Treasure	4	0	0.29	Non Exact	Diamond Dan	70500	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8	NA	NA	NA	NA	NA	NA
DC Universe Online	DC Universe Online	79	265	1	Exact	DC Universe Online	24200	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA
GemCraft - Frostborn Wrath	GemCraft - Frostborn Wrath	60	101	1	Exact	GemCraft - Frostborn Wrath	1106530	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA
Obulis	Obulis	4	10	1	Exact	Obulis	11330	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6	NA	NA	NA	NA	NA	NA
Catan	Catan	No time registered yet	No time registered yet	1	Exact	Catan	239410	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6	NA	NA	NA	NA	NA	NA
The Guild II: Renaissance	The Guild 2: Renaissance	No time registered yet	No time registered yet	0.92	Non Exact	The Guild II: Renaissance	39680	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6	NA	NA	NA	NA	NA	NA
Star Trek Online	Star Trek Online	182	630	1	Exact	Star Trek Online	9900	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5	NA	NA	NA	NA	NA	NA
